assessment,analysis,model,term,estimate,std_error,ci_95_low,ci_95_high,p_value,n_observations,n_subjects,random_intercept_variance,converged,warnings
FM-LE,baseline_moderation_exclude_boundary_observations,random_intercept_LMM,baseline_deficit_z,-10.751515971300275,1.2005905028276451,-13.104630117023294,-8.398401825577256,3.3915128504058945e-19,111,86,81.7115100909522,True,
FM-LE,baseline_moderation_exclude_boundary_observations,random_intercept_LMM,C(visit)[T.T2]:baseline_deficit_z,2.1846779888805465,1.802390237113136,-1.3479419619478081,5.717297939708901,0.22547393758548595,111,86,81.7115100909522,True,
FM-LE,exclude_baseline_boundaries,random_intercept_LMM,Intercept,59.98525991055526,1.3027859204618168,57.431846426884235,62.53867339422628,0.0,245,118,142.3684441307901,True,
FM-LE,exclude_baseline_boundaries,random_intercept_LMM,C(visit)[T.T1],7.02979002315205,1.1310924597296106,4.812889538897192,9.246690507406909,5.131009155815984e-10,245,118,142.3684441307901,True,
FM-LE,exclude_baseline_boundaries,random_intercept_LMM,C(visit)[T.T2],13.766316771867842,1.5078765541927883,10.810933032517617,16.721700511218067,6.874990918814723e-20,245,118,142.3684441307901,True,
FM-LE,exclude_boundary_observations,random_intercept_LMM,Intercept,60.08903106849165,1.2886182997664686,57.56338561113013,62.61467652585317,0.0,231,120,135.50904132273112,True,
FM-LE,exclude_boundary_observations,random_intercept_LMM,C(visit)[T.T1],6.3292597741177445,1.2002205684867353,3.976870686379554,8.681648861855935,1.339091249675119e-07,231,120,135.50904132273112,True,
FM-LE,exclude_boundary_observations,random_intercept_LMM,C(visit)[T.T2],13.510262135984794,1.7727759702115025,10.035685081712197,16.98483919025739,2.517878503446652e-14,231,120,135.50904132273112,True,
BI,baseline_moderation_exclude_baseline_boundaries,Gaussian_GEE_fallback,Intercept,51.54655204989731,2.756236013697216,46.144428730158516,56.9486753696361,4.786883283154401e-78,137,88,,True,LMM fallback: LinAlgError('Singular matrix')
BI,baseline_moderation_exclude_baseline_boundaries,Gaussian_GEE_fallback,C(visit)[T.T2],15.45177045948687,4.000683282305722,7.610575312616164,23.292965606357576,0.0001123323968319772,137,88,,True,LMM fallback: LinAlgError('Singular matrix')
BI,baseline_moderation_exclude_baseline_boundaries,Gaussian_GEE_fallback,baseline_deficit_z,-17.160235226416905,2.6372267965142644,-22.329104766648804,-11.991365686185006,7.67050208939616e-11,137,88,,True,LMM fallback: LinAlgError('Singular matrix')
BI,baseline_moderation_exclude_baseline_boundaries,Gaussian_GEE_fallback,C(visit)[T.T2]:baseline_deficit_z,6.855093685994461,3.578291320146365,-0.15822842768469858,13.86841579967362,0.055397562211139555,137,88,,True,LMM fallback: LinAlgError('Singular matrix')
BI,baseline_moderation_exclude_boundary_observations,Gaussian_GEE_fallback,Intercept,49.899263112216374,2.668540949429795,44.66901896006365,55.129507264369096,5.03653520802393e-78,112,82,,True,LMM fallback: LinAlgError('Singular matrix')
BI,baseline_moderation_exclude_boundary_observations,Gaussian_GEE_fallback,C(visit)[T.T2],9.641074288541878,4.245757808779421,1.3195418962545151,17.96260668082924,0.02316183465037747,112,82,,True,LMM fallback: LinAlgError('Singular matrix')
BI,baseline_moderation_exclude_boundary_observations,Gaussian_GEE_fallback,baseline_deficit_z,-16.927288894513325,2.429284771789628,-21.6885995554126,-12.165978233614048,3.214475677023434e-12,112,82,,True,LMM fallback: LinAlgError('Singular matrix')
BI,baseline_moderation_exclude_boundary_observations,Gaussian_GEE_fallback,C(visit)[T.T2]:baseline_deficit_z,10.662556972085602,3.6207635579736683,3.5659908019221076,17.759123142249095,0.003231252817310681,112,82,,True,LMM fallback: LinAlgError('Singular matrix')
BI,exclude_baseline_boundaries,Gaussian_GEE_fallback,Intercept,15.990990990990992,0.7478557932897889,14.525220570513374,17.45676141146861,1.9462787553719898e-101,248,111,,True,LMM fallback: LinAlgError('Singular matrix')
BI,exclude_baseline_boundaries,Gaussian_GEE_fallback,C(visit)[T.T1],34.710774582633526,3.0078719228860016,28.815453943667723,40.606095221599325,8.294682915101664e-31,248,111,,True,LMM fallback: LinAlgError('Singular matrix')
BI,exclude_baseline_boundaries,Gaussian_GEE_fallback,C(visit)[T.T2],52.76425180642881,4.065403624527147,44.796207119737005,60.732296493120614,1.6129022489307086e-38,248,111,,True,LMM fallback: LinAlgError('Singular matrix')
BI,exclude_boundary_observations,Gaussian_GEE_fallback,Intercept,15.670580368297795,0.7685483202848976,14.164253340160641,17.17690739643495,2.0580105776244927e-92,229,116,,True,LMM fallback: LinAlgError('Singular matrix')
BI,exclude_boundary_observations,Gaussian_GEE_fallback,C(visit)[T.T1],32.78755837812871,2.8532847213452692,27.195223086653577,38.37989366960384,1.461320752402061e-30,229,116,,True,LMM fallback: LinAlgError('Singular matrix')
BI,exclude_boundary_observations,Gaussian_GEE_fallback,C(visit)[T.T2],44.93642640390133,4.372581540451361,36.36632406515199,53.506528742650666,8.959536179541821e-25,229,116,,True,LMM fallback: LinAlgError('Singular matrix')
NIHSS,baseline_moderation_exclude_baseline_boundaries,Gaussian_GEE_fallback,Intercept,6.7152069692952185,0.30318295257787736,6.120979301516064,7.309434637074373,1.0659966644866379e-108,134,93,,True,LMM fallback: LinAlgError('Singular matrix')
NIHSS,baseline_moderation_exclude_baseline_boundaries,Gaussian_GEE_fallback,C(visit)[T.T2],-2.494044080446343,0.5986238429122556,-3.667325252841327,-1.3207629080513592,3.095887702824663e-05,134,93,,True,LMM fallback: LinAlgError('Singular matrix')
NIHSS,baseline_moderation_exclude_baseline_boundaries,Gaussian_GEE_fallback,baseline_deficit_z,2.8630291917912705,0.29621146720182534,2.2824653842679252,3.4435929993146157,4.225896643323842e-22,134,93,,True,LMM fallback: LinAlgError('Singular matrix')
NIHSS,baseline_moderation_exclude_baseline_boundaries,Gaussian_GEE_fallback,C(visit)[T.T2]:baseline_deficit_z,-1.278490912288186,0.39302919817277343,-2.0488139855794776,-0.5081678389968944,0.001142273150711965,134,93,,True,LMM fallback: LinAlgError('Singular matrix')
NIHSS,baseline_moderation_exclude_boundary_observations,Gaussian_GEE_fallback,Intercept,6.73211520441992,0.30030646749490797,6.143525343805452,7.320705065034389,2.6579499904652027e-111,122,93,,True,LMM fallback: LinAlgError('Singular matrix')
NIHSS,baseline_moderation_exclude_boundary_observations,Gaussian_GEE_fallback,C(visit)[T.T2],-1.7196601765670738,0.6770170583332143,-3.046589227819427,-0.39273112531472076,0.011083521914625298,122,93,,True,LMM fallback: LinAlgError('Singular matrix')
NIHSS,baseline_moderation_exclude_boundary_observations,Gaussian_GEE_fallback,baseline_deficit_z,2.87412182431437,0.29531751695167013,2.2953101270852994,3.4529335215434402,2.195481169271032e-22,122,93,,True,LMM fallback: LinAlgError('Singular matrix')
NIHSS,baseline_moderation_exclude_boundary_observations,Gaussian_GEE_fallback,C(visit)[T.T2]:baseline_deficit_z,-1.2862127347050913,0.4361335310135797,-2.1410187479419904,-0.43140672146819237,0.003186740253993914,122,93,,True,LMM fallback: LinAlgError('Singular matrix')
NIHSS,exclude_baseline_boundaries,random_intercept_LMM,Intercept,9.60504201680672,0.36928620048545435,8.881254363867592,10.328829669745849,3.841554659730965e-149,253,119,9.600437357535496,True,
NIHSS,exclude_baseline_boundaries,random_intercept_LMM,C(visit)[T.T1],-3.0114562746800795,0.3788749893494528,-3.7540376084480034,-2.2688749409121556,1.8891036917451138e-15,253,119,9.600437357535496,True,
NIHSS,exclude_baseline_boundaries,random_intercept_LMM,C(visit)[T.T2],-5.198129704244505,0.4859128088471018,-6.150501309211521,-4.24575809927749,1.0438159837785131e-26,253,119,9.600437357535496,True,
NIHSS,exclude_boundary_observations,random_intercept_LMM,Intercept,9.605042016806728,0.3670475745281031,8.885641990118865,10.32444204349459,6.088368224942578e-151,241,119,9.603547799147421,True,
NIHSS,exclude_boundary_observations,random_intercept_LMM,C(visit)[T.T1],-2.983449086929355,0.3752314522307635,-3.718889219168313,-2.248008954690397,1.8507640156744455e-15,241,119,9.603547799147421,True,
NIHSS,exclude_boundary_observations,random_intercept_LMM,C(visit)[T.T2],-4.41339676328613,0.5361743799689312,-5.46427923745833,-3.3625142891139306,1.8523696737102142e-16,241,119,9.603547799147421,True,
MRS,baseline_moderation_exclude_baseline_boundaries,binary_logistic_GEE_mRS_0_2,Intercept,-1.9365389526804981,0.41772942401798546,-2.755273579038411,-1.1178043263225856,3.5544075978931773e-06,152,98,,True,Ordinal GEE fallback: RuntimeError('Ordinal GEE returned non-finite estimates')
MRS,baseline_moderation_exclude_baseline_boundaries,binary_logistic_GEE_mRS_0_2,C(visit)[T.T2],1.3226287934639713,0.516278225765269,0.3107420649618049,2.3345155219661375,0.0104115450211942,152,98,,True,Ordinal GEE fallback: RuntimeError('Ordinal GEE returned non-finite estimates')
MRS,baseline_moderation_exclude_baseline_boundaries,binary_logistic_GEE_mRS_0_2,baseline_deficit_z,-1.3317373807964075,0.3799269411237754,-2.0763805021554766,-0.5870942594373382,0.00045618560343486405,152,98,,True,Ordinal GEE fallback: RuntimeError('Ordinal GEE returned non-finite estimates')
MRS,baseline_moderation_exclude_baseline_boundaries,binary_logistic_GEE_mRS_0_2,C(visit)[T.T2]:baseline_deficit_z,0.358333021982198,0.4553522088945845,-0.5341409077319468,1.250806951696343,0.4313193628023648,152,98,,True,Ordinal GEE fallback: RuntimeError('Ordinal GEE returned non-finite estimates')
MRS,baseline_moderation_exclude_boundary_observations,binary_logistic_GEE_mRS_0_2,Intercept,-1.9352806367470892,0.41724009220661235,-2.7530561903782207,-1.1175050831159576,3.5130326862275315e-06,151,98,,True,Ordinal GEE fallback: RuntimeError('Ordinal GEE returned non-finite estimates')
MRS,baseline_moderation_exclude_boundary_observations,binary_logistic_GEE_mRS_0_2,C(visit)[T.T2],1.320722433207503,0.5153964953864716,0.31056386449185447,2.330881001923151,0.010391060569071537,151,98,,True,Ordinal GEE fallback: RuntimeError('Ordinal GEE returned non-finite estimates')
MRS,baseline_moderation_exclude_boundary_observations,binary_logistic_GEE_mRS_0_2,baseline_deficit_z,-1.3319620410757187,0.3795567247524097,-2.075879551680424,-0.5880445304710132,0.0004493607009838394,151,98,,True,Ordinal GEE fallback: RuntimeError('Ordinal GEE returned non-finite estimates')
MRS,baseline_moderation_exclude_boundary_observations,binary_logistic_GEE_mRS_0_2,C(visit)[T.T2]:baseline_deficit_z,0.3634309315346552,0.455491015225908,-0.5293150535897099,1.2561769166590202,0.4249353394202623,151,98,,True,Ordinal GEE fallback: RuntimeError('Ordinal GEE returned non-finite estimates')
MRS,exclude_baseline_boundaries,Gaussian_GEE_raw_mRS_fallback,Intercept,4.61344537815126,0.046194407321392655,4.522906003514157,4.703984752788363,0.0,271,119,,True,Ordinal GEE fallback: RuntimeError('Ordinal GEE returned implausibly large estimates or standard errors') | Binary GEE fallback: RuntimeError('At least one visit has complete binary-outcome separation')
MRS,exclude_baseline_boundaries,Gaussian_GEE_raw_mRS_fallback,C(visit)[T.T1],-0.999466926563168,0.10272599444130465,-1.200806175944187,-0.7981276771821492,2.258213690752378e-22,271,119,,True,Ordinal GEE fallback: RuntimeError('Ordinal GEE returned implausibly large estimates or standard errors') | Binary GEE fallback: RuntimeError('At least one visit has complete binary-outcome separation')
MRS,exclude_baseline_boundaries,Gaussian_GEE_raw_mRS_fallback,C(visit)[T.T2],-1.7276043713939075,0.14010259071446948,-2.0022004033350234,-1.4530083394527915,6.168020144153601e-35,271,119,,True,Ordinal GEE fallback: RuntimeError('Ordinal GEE returned implausibly large estimates or standard errors') | Binary GEE fallback: RuntimeError('At least one visit has complete binary-outcome separation')
MRS,exclude_boundary_observations,Gaussian_GEE_raw_mRS_fallback,Intercept,4.613445378151261,0.04619440732139256,4.522906003514159,4.703984752788363,0.0,270,119,,True,Ordinal GEE fallback: RuntimeError('Ordinal GEE returned non-finite estimates') | Binary GEE fallback: RuntimeError('At least one visit has complete binary-outcome separation')
MRS,exclude_boundary_observations,Gaussian_GEE_raw_mRS_fallback,C(visit)[T.T1],-1.0004811052043014,0.10290511697235462,-1.202171428294998,-0.7987907821136049,2.420921731272734e-22,270,119,,True,Ordinal GEE fallback: RuntimeError('Ordinal GEE returned non-finite estimates') | Binary GEE fallback: RuntimeError('At least one visit has complete binary-outcome separation')
MRS,exclude_boundary_observations,Gaussian_GEE_raw_mRS_fallback,C(visit)[T.T2],-1.696019910479969,0.13766760046389212,-1.9658434492272472,-1.4261963717326906,7.098094651890417e-35,270,119,,True,Ordinal GEE fallback: RuntimeError('Ordinal GEE returned non-finite estimates') | Binary GEE fallback: RuntimeError('At least one visit has complete binary-outcome separation')
